id,sex,employment,marital,income,social2
192997,1,employed,1,24045,0
192998,0,retired,0,5887,0
192999,0,employed,1,8336,.18022366
193000,1,employed,1,103001,.99029833
193001,1,employed,0,6734,0
193002,1,employed,1,5804,.08740285
193003,1,employed,0,11765,.59587514
193004,0,employed,1,31127,.70261514
193005,1,employed,1,83048,.84207934
193006,1,employed,1,12423,.53034061
193007,1,employed,1,7984,.97215146
193008,1,retired,1,4247,0
193009,0,student,1,15180,.91691059
193010,1,student,0,0,.87548804
193011,1,retired,0,4057,0
193012,1,student,0,7424,0
193013,0,employed,0,54745,.38503355
193014,0,employed,0,8996,0
193015,1,unemployed,1,46402,.50532675
193016,1,employed,0,41269,0
193017,1,unemployed,1,0,0
193018,1,employed,1,6769,.66744328
193019,1,employed,1,25561,.33887926
193020,1,employed,0,16156,.43781474
193021,0,employed,1,23634,.61007118
193022,0,employed,0,9003,.64979964
193023,1,retired,1,5838,.076478377
193024,0,student,0,0,.1627939
193025,1,employed,0,13504,.20980717
193026,1,employed,1,421542,.061646927
193027,1,employed,0,7588,0
193028,1,student,0,0,.89074236
193029,1,employed,1,22234,.40531033
193030,0,employed,1,8461,.43774939
193031,1,employed,0,6091,.65855289
193032,1,retired,1,4767,.039506502
193033,1,employed,1,32607,0
193034,1,employed,1,25628,0
193035,0,student,0,41924,.90646428
193036,1,retired,0,42748,.28954038
193037,1,employed,1,9282,.35082194
193038,0,student,0,0,.96024525
193039,1,employed,1,17020,.71321344
193040,1,employed,1,38935,.35703698
193041,0,employed,0,10257,.4218432
193042,1,employed,0,7303,.069234796
193043,1,retired,1,11661,0
193044,0,employed,1,63503,.58819157
193045,0,employed,0,11847,.62043709
193046,0,retired,1,12635,.29565293
193047,1,employed,0,23124,.63569087
193048,1,unemployed,0,10618,.30101433
193049,1,retired,1,6634,.23337862
193050,1,employed,1,16589,.47577313
193051,1,employed,1,31187,.39165595
193052,1,student,0,0,.74937302
193053,1,employed,1,11381,.43015867
193054,1,employed,1,8088,.70612854
193055,1,employed,1,31729,.88208234
193056,1,employed,1,13070,.55598927
193057,1,retired,1,3396,0
193058,0,employed,1,7084,.016615748
193059,0,employed,1,9435,0
193060,1,unemployed,1,6406,.34460047
193061,1,employed,0,10792,.62652057
193062,1,unemployed,1,0,.52687401
193063,1,employed,1,8231,0
193064,1,employed,0,14027,0
193065,1,employed,1,12973,.37858552
193066,1,employed,1,8499,0
193067,1,employed,1,31890,.71985191
193068,1,student,0,0,.18788072
193069,1,employed,1,135029,.52015895
193070,0,retired,1,20059,.210989
193071,1,employed,0,6666,.5847621
193072,0,retired,0,4978,.29954287
193073,1,employed,1,14723,0
193074,1,employed,1,28222,0
193075,0,employed,1,21673,.49586716
193076,0,student,1,0,.87916064
193077,0,employed,1,9076,.70087588
193078,1,employed,1,15397,0
193079,0,employed,1,8671,.18179396
193080,1,employed,1,15244,.68592316
193081,1,student,0,0,.91996235
193082,1,employed,1,35397,0
193083,1,retired,0,5865,.21514598
193084,0,student,0,0,.78392541
193085,0,employed,0,117308,.96256661
193086,1,employed,1,14108,.30227119
193087,1,employed,1,21275,.52833891
193088,1,retired,1,11449,0
193089,1,employed,1,5949,.2814458
193090,0,employed,0,7257,.77097201
193091,1,student,0,0,.051710255
193092,0,employed,0,15748,0
193093,1,employed,1,8054,.78093547
193094,0,employed,1,73728,0
193095,1,retired,1,15107,.29859909
193096,0,student,0,0,.30140364
193097,0,employed,1,9927,.52240747
193098,1,employed,0,28585,0
193099,1,student,0,3754,.77019155
193100,0,unemployed,1,57576,.83778244
193101,1,retired,1,13151,0
193102,0,unemployed,1,21803,.1144876
193103,1,employed,1,20833,.99966997
193104,1,employed,0,43241,.78542995
193105,1,employed,1,16681,.36144423
193106,0,employed,0,8812,.56668913
193107,0,retired,1,3932,.3058458
193108,0,employed,0,6395,.15043636
193109,1,student,0,0,.64667022
193110,1,retired,1,7179,0
193111,1,employed,1,7977,.55175072
193112,1,employed,1,27694,.59226155
193113,0,retired,0,6810,.22431619
193114,1,employed,1,8696,.53104085
193115,0,unemployed,1,8186,.75230116
193116,0,retired,1,19016,.22336049
193117,1,student,0,0,.91458458
193118,1,employed,1,8397,.36376223
193119,1,employed,1,26486,0
193120,0,student,0,0,.88079375
193121,1,employed,1,10742,.84077489
193122,1,employed,0,17077,0
193123,1,unemployed,1,0,.10208348
193124,0,student,0,4650,0
193125,1,employed,0,10032,.5412491
193126,1,employed,1,7148,.73002446
193127,1,student,0,0,.12583682
193128,1,employed,1,21205,.2440919
193129,0,employed,1,11259,0
193130,1,employed,0,8875,0
193131,0,employed,1,7801,0
193132,1,student,0,4692,.90823644
193133,1,employed,1,22357,.71482009
193134,1,employed,0,6269,.70055515
193135,1,employed,0,20793,.36897144
193136,1,student,0,0,0
193137,1,employed,1,10429,.52127391
193138,1,employed,0,251421,.55731642
193139,0,unemployed,1,121737,.075529508
193140,1,employed,0,17562,.10642932
193141,1,employed,1,5601,.52934533
193142,1,student,0,18822,.79179192
193143,0,student,0,0,.97676796
193144,1,employed,1,8415,.74356419
193145,1,retired,1,2290,.39628994
193146,1,employed,0,63132,.43844947
193147,0,unemployed,0,0,.8268277
193148,1,employed,1,10151,.82661521
193149,1,retired,0,16492,.029789036
193150,1,employed,1,10221,.56590271
193151,1,student,1,0,.87677342
193152,1,employed,1,11996,0
193153,1,student,0,0,.96058857
193154,0,employed,1,18547,.98115212
193155,1,employed,1,53445,.59565836
193156,1,employed,1,18865,0
193157,1,student,0,6303,.86488509
193158,0,employed,1,8239,0
193159,1,student,1,0,.42960405
193160,1,employed,1,10424,.79309911
193161,1,employed,0,8322,.42015228
193162,0,employed,0,16897,.055599391
193163,1,employed,1,28572,.66160858
193164,1,employed,1,8915,.75182742
193165,1,employed,1,7366,.21593091
193166,1,employed,1,26170,.87620258
193167,0,unemployed,0,7302,.80973274
193168,1,student,1,0,.7664097
193169,1,employed,1,13917,0
193170,1,employed,1,21177,.8814553
193171,1,retired,0,3863,.0022620722
193172,1,student,0,0,0
193173,1,employed,0,37598,.32613063
193174,1,employed,0,18057,0
193175,1,student,0,0,.88341165
193176,1,employed,1,6690,.055472996
193177,1,retired,1,21283,0
193178,1,employed,1,12267,.54035407
193179,0,unemployed,1,0,.043964386
193180,1,student,0,0,.88608205
193181,0,student,0,7382,.91952562
193182,1,employed,1,6684,.52710307
193183,0,employed,0,7112,0
193184,1,employed,1,14175,.77403653
193185,1,student,1,69785,.01881812
193186,0,employed,0,54096,.70570534
193187,1,employed,1,9921,0
193188,1,employed,0,17510,.69026166
193189,0,employed,1,12359,.62343025
193190,1,employed,1,11751,.070106015
193191,0,student,1,0,.2030133
193192,1,employed,0,10068,.69670904
193193,0,employed,1,7119,0
193194,0,retired,0,4525,.24674013
193195,1,employed,1,27472,.85896009
193196,1,unemployed,0,15345,0
193197,1,student,0,16099,.86492735
193198,0,student,0,0,.61163235
193199,0,retired,0,59715,0
193200,1,retired,1,23568,.24063408
193201,1,student,0,0,.9119454
193202,0,unemployed,1,14348,.9467181
193203,1,retired,0,15629,.09912502
193204,1,employed,0,10541,.75999105
193205,1,retired,0,25641,.35086805
193206,1,employed,1,21635,.66963488
193207,1,unemployed,1,16904,.73650467
193208,1,employed,0,8783,.78405589
193209,1,employed,1,61716,.93121409
193210,1,unemployed,1,7070,0
193211,1,employed,1,53483,.78448576
193212,1,employed,0,10190,.4074496
193213,1,employed,1,8480,0
193214,1,student,0,0,.30186814
193215,0,employed,0,468628,0
193216,1,employed,1,8128,.65586436
193217,1,employed,1,40209,0
193218,1,student,0,0,0
193219,1,employed,1,8132,.20988956
193220,1,student,1,0,.26438162
193221,1,employed,1,16336,0
193222,1,employed,1,5292,.63261616
193223,1,employed,1,22807,.54843378
193224,0,employed,0,10237,.979487
193225,0,employed,1,7299,.36427695
193226,1,employed,1,33700,.82558918
193227,1,retired,1,9536,0
193228,1,unemployed,1,0,.40143958
193229,0,employed,1,34146,0
193230,1,student,0,0,.74971223
193231,1,employed,1,8165,.28746784
193232,1,employed,1,51006,0
193233,1,employed,0,9047,.46588922
193234,1,student,0,6225,.79417336
193235,0,employed,1,48562,.35348138
193236,1,employed,1,24632,0
193237,0,employed,1,26704,.88094771
193238,1,unemployed,0,0,0
193239,1,student,0,5200,.87956476
193240,1,student,0,0,.27177829
193241,1,unemployed,1,0,.21588802
193242,1,employed,1,10570,.7374109
193243,1,employed,1,7811,.70250565
193244,1,unemployed,1,5834,.65156341
193245,1,employed,1,6337,0
193246,1,employed,0,44220,.8901214
193247,1,employed,1,5629,.45980898
193248,1,unemployed,1,7574,.92043328
193249,1,retired,1,6630,.2170254
193250,0,employed,0,26385,0
193251,0,student,0,21032,.83766925
193252,1,employed,1,57557,.59326077
193253,1,employed,1,25655,.67778242
193254,1,employed,1,15768,0
193255,1,employed,1,9221,.53322101
193256,1,employed,1,50236,.14487004
193257,1,employed,1,36243,.51009166
193258,1,employed,0,12645,.51505756
193259,1,employed,0,41933,0
193260,1,student,0,11638,.95212585
193261,1,retired,0,12231,.28028378
193262,1,employed,1,16900,.11051465
193263,0,employed,1,7633,.33160499
193264,1,unemployed,1,0,0
193265,1,employed,1,11986,0
193266,1,employed,1,5415,.86165154
193267,1,employed,0,12936,.83698952
193268,1,unemployed,1,6083,.71087503
193269,1,employed,1,6297,0
193270,1,employed,0,37207,.67121381
193271,1,employed,1,200325,.5573225
193272,1,retired,1,4314,.040554605
193273,1,student,0,0,.63176227
193274,1,retired,1,5125,.21174634
193275,1,employed,1,12967,.30678847
193276,1,employed,1,17549,.51135737
193277,1,unemployed,1,0,.27936089
193278,1,student,0,3162,.95764923
193279,0,unemployed,1,0,.55314857
193280,1,employed,1,30569,0
193281,0,employed,1,17398,0
193282,1,employed,1,9288,.23475401
193283,0,student,0,12844,.8509137
193284,1,employed,0,15155,0
193285,1,employed,1,19478,.64792782
193286,1,student,0,0,.45429319
193287,1,employed,1,12055,.59661043
193288,0,unemployed,0,19231,0
193289,0,employed,0,32926,0
193290,1,student,0,0,.86928082
193291,1,employed,0,8851,0
193292,1,retired,1,10024,.34326532
193293,0,employed,0,12120,.88661468
193294,1,employed,1,18343,.45353732
193295,0,student,0,0,0
193296,1,unemployed,1,0,0
193297,1,retired,1,17752,.23479748
193298,0,employed,1,12016,.73965132
193299,1,employed,1,10698,.65959454
193300,1,employed,1,61095,.79951817
193301,1,retired,1,47461,0
193302,1,employed,1,12654,.18086478
193303,0,student,0,0,.5051747
193304,1,employed,0,7611,0
193305,1,employed,1,27865,.97197783
193306,1,employed,0,23603,.0077634389
193307,1,employed,1,15276,.75385201
193308,1,unemployed,1,0,.42766628
193309,1,employed,1,14420,.018033409
193310,1,retired,1,4701,.21885464
193311,1,employed,0,17188,.39275098
193312,1,employed,1,15393,.78848201
193313,1,student,0,0,.94075793
193314,1,student,0,6417,.10343716
193315,0,employed,1,10971,.62413824
193316,1,employed,1,5493,0
193317,1,employed,1,12379,0
193318,0,student,0,0,.61448693
193319,1,employed,0,12826,.62208843
193320,1,employed,1,14328,0
193321,1,employed,0,45697,0
193322,1,employed,0,12044,.54249269
193323,1,employed,1,21705,.43878555
193324,1,employed,1,15864,.35219473
193325,1,retired,1,2172,.051952906
193326,1,student,0,16768,.82243752
193327,0,employed,0,5415,.65936512
193328,1,retired,1,4065,.25083649
193329,1,employed,1,35204,.59383708
193330,1,employed,1,9174,.50003976
193331,1,student,0,23258,.81658947
193332,0,employed,1,23632,0
193333,1,employed,0,5692,.51767588
193334,1,student,0,2803,.16766347
193335,1,employed,1,11297,0
193336,1,unemployed,0,0,.51318157
193337,1,unemployed,1,16941,.8792401
193338,0,retired,1,4250,0
193339,1,student,0,0,.89685845
193340,1,employed,0,6643,.63127559
193341,0,unemployed,1,0,.042824663
193342,1,employed,0,9176,.61270994
193343,1,employed,1,44911,.46594015
193344,1,employed,1,8488,.46779886
193345,1,student,0,23902,.28853562
193346,1,employed,1,52033,.54062414
193347,0,student,0,4059,.82268506
193348,0,employed,1,5913,0
193349,0,employed,1,18505,.056248378
193350,0,employed,0,21366,.61910349
193351,1,employed,1,13861,.56725764
193352,1,employed,1,5243,.63164723
193353,0,employed,1,8068,.9217608
193354,1,employed,1,46667,.55722141
193355,1,employed,1,7199,.48641768
193356,1,employed,1,35773,.33881626
193357,0,student,0,0,.88421798
193358,0,retired,1,14556,.24846303
193359,1,retired,1,4241,0
193360,1,employed,1,29869,0
193361,1,employed,1,29499,.81225705
193362,1,student,0,0,.68671417
193363,1,employed,0,117675,0
193364,1,employed,0,22935,.0028707362
193365,1,employed,1,160812,.13019367
193366,1,employed,1,43020,0
193367,1,employed,1,23345,0
193368,0,employed,1,5840,.77082443
193369,1,employed,1,14690,.64051265
193370,1,employed,1,8015,.68540806
193371,0,retired,1,7034,0
193372,1,retired,1,27644,.31266475
193373,1,student,0,4578,.90089577
193374,1,retired,1,12369,.22516198
193375,0,employed,0,8874,.72918433
193376,1,employed,1,6269,.65526694
193377,1,retired,1,5389,0
193378,0,student,1,6532,.94495434
193379,1,employed,1,7129,.69968528
193380,1,retired,1,5064,0
193381,1,retired,1,13800,0
193382,0,employed,1,12153,.14930752
193383,1,employed,0,9076,.70923483
193384,0,employed,0,64055,.50048184
193385,1,employed,1,12398,0
193386,1,employed,1,10394,.08985623
193387,1,unemployed,1,0,.74069554
193388,1,employed,1,43190,0
193389,1,employed,0,13977,.73839945
193390,1,employed,1,11583,.49733236
193391,1,employed,0,29806,.63351721
193392,1,employed,1,52971,.040623281
193393,1,unemployed,1,12554,0
193394,0,unemployed,1,0,0
193395,0,employed,1,6704,.31014639
193396,0,student,0,9145,.45606375
193397,0,employed,1,6429,.3548947
193398,1,employed,0,12975,.61824334
193399,1,student,0,0,.83829695
193400,1,student,0,0,.30025703
193401,1,employed,1,7514,.80010879
193402,0,unemployed,0,8906,0
193403,0,employed,1,11531,0
193404,0,employed,0,5626,.78655154
193405,1,employed,1,29840,.45815858
193406,0,employed,0,19261,.52704161
193407,1,student,0,0,.66178751
193408,0,unemployed,1,0,.15632038
193409,0,student,0,5093,.58173859
193410,1,employed,1,9764,.35025728
193411,1,employed,1,20590,.085437387
193412,1,unemployed,1,0,.75798768
193413,1,employed,1,7724,.58000278
193414,1,employed,0,10704,.80083668
193415,1,student,0,0,0
193416,1,employed,1,21911,.7005108
193417,1,student,0,0,.76175451
193418,1,employed,1,7566,.20015109
193419,1,employed,0,32569,0
193420,1,employed,1,26485,.84360921
193421,1,employed,1,10486,.17391327
193422,1,student,1,0,.89485115
193423,0,employed,0,7020,.85342401
193424,0,employed,1,24249,.6898852
193425,1,employed,1,12396,.65129066
193426,1,employed,0,15638,0
193427,0,employed,1,5130,.25484309
193428,1,employed,0,10333,.54465342
193429,1,student,0,0,.47518373
193430,1,employed,0,8678,.7392441
193431,1,student,0,6866,.022191051
193432,1,employed,0,58479,.51809233
193433,1,employed,1,8953,.87767321
193434,0,employed,1,5496,0
193435,1,employed,1,56067,.22773705
193436,1,employed,1,43536,0
193437,0,unemployed,1,53766,.53945851
193438,1,employed,0,6628,.56471616
193439,1,unemployed,1,0,.21932097
193440,1,employed,1,6320,.89038092
193441,1,unemployed,1,24908,.37829933
193442,0,unemployed,1,15247,.10954412
193443,1,employed,1,19239,.74314809
193444,0,student,0,0,.36646444
193445,0,student,0,0,.13501061
193446,0,employed,1,10045,.50035381
193447,1,student,0,20928,.41558829
193448,0,unemployed,1,0,.37492841
193449,1,student,0,0,.017599748
193450,1,employed,0,42047,.54560709
193451,0,employed,0,9721,.14165537
193452,0,unemployed,0,12460,.50655454
193453,0,student,1,0,0
193454,1,student,1,0,.91385037
193455,0,employed,1,40897,0
193456,1,employed,1,26277,.78342533
193457,0,student,0,0,.73238051
193458,1,employed,1,84640,.39085382
193459,0,student,1,0,.87718058
193460,1,retired,1,4528,0
193461,1,employed,1,24309,.35336888
193462,0,unemployed,1,5451,.52727139
193463,1,employed,1,14748,.37210914
193464,1,employed,1,6013,0
193465,0,employed,0,8343,0
193466,0,retired,0,1336,0
193467,1,employed,1,8910,.67543077
193468,1,employed,0,5558,.89733517
193469,1,student,0,0,.90168536
193470,1,unemployed,1,10219,.62855625
193471,0,employed,1,20055,.92627358
193472,1,student,0,11312,.042888626
193473,1,student,0,0,0
193474,1,employed,1,9963,.56343997
193475,1,retired,0,22849,.099753127
193476,1,retired,1,5198,0
193477,1,employed,0,94401,.64017946
193478,1,retired,1,12088,.27704519
193479,1,employed,1,7028,.070624061
193480,1,student,0,0,.73053187
193481,1,employed,1,5538,.48639497
193482,1,employed,1,87129,0
193483,0,employed,1,9149,.65239173
193484,1,employed,0,18005,0
193485,0,employed,1,7475,.5088008
193486,0,student,0,18657,.87620801
193487,1,unemployed,1,10475,.038130332
193488,1,student,0,9529,.84192133
193489,1,employed,1,7191,.28580794
193490,0,employed,1,11449,0
193491,1,employed,0,13305,.084696017
193492,1,employed,0,23668,.54009312
193493,1,employed,1,12856,.66268474
193494,1,employed,0,7634,.55371553
193495,1,retired,1,23255,.24478047
193496,1,student,0,0,.89182091
193497,1,student,0,0,0
193498,1,employed,1,7468,.77335364
193499,0,unemployed,1,0,.075253256
193500,1,student,0,0,.85185158
193501,1,employed,0,6648,.8641867
193502,0,unemployed,1,0,0
193503,1,employed,1,16792,.51821917
193504,1,student,0,0,.86880225
193505,1,student,0,6331,.87169123
193506,1,student,0,7504,.763951
193507,0,unemployed,1,0,0
193508,1,employed,0,11532,.4457536
193509,0,employed,1,24425,.2688939
193510,1,employed,0,6378,.98366296
193511,1,employed,1,15143,.19517487
193512,1,retired,1,9299,.24530399
193513,1,student,0,9968,.55280232
193514,1,employed,1,8364,.099947147
193515,1,unemployed,1,0,0
193516,1,retired,0,24180,.22542301
193517,0,employed,1,5608,.99705541
193518,0,unemployed,1,32551,.81226045
193519,1,employed,1,13557,0
193520,0,employed,0,19806,.87039661
193521,1,employed,1,9852,0
193522,1,employed,0,24649,.52099091
193523,1,student,0,0,.84736878
193524,1,employed,1,23950,.74010384
193525,1,retired,1,56937,.33042413
193526,0,employed,1,120690,.74690598
193527,1,employed,0,7700,.18857965
193528,1,unemployed,1,51221,.39198557
193529,0,employed,1,44851,.05022043
193530,0,employed,1,10127,.96611667
193531,1,employed,0,35289,0
193532,1,student,0,4773,.98775876
193533,1,employed,1,11164,.50866079
193534,1,employed,0,33500,.54106528
193535,1,employed,0,62402,.58999139
193536,0,unemployed,1,0,.53796065
193537,1,retired,1,10883,.22886653
193538,1,unemployed,1,10973,.58987755
193539,1,employed,1,7261,0
193540,0,employed,1,32417,.29384696
193541,0,unemployed,1,14834,0
193542,1,employed,0,20956,.11184527
193543,1,employed,1,12002,.56440473
193544,1,employed,1,24702,.84014738
193545,0,unemployed,0,0,0
193546,1,employed,1,7515,0
193547,0,unemployed,1,11670,.51408559
193548,1,employed,1,5672,0
193549,1,employed,1,7435,.81550598
193550,0,employed,0,5666,0
193551,1,employed,1,51482,.73317462
193552,1,employed,1,12734,.3331604
193553,1,employed,1,24366,.25111359
193554,0,unemployed,1,19597,.99714172
193555,1,retired,0,3193,0
193556,1,employed,1,9488,0
193557,1,employed,1,32188,.57307291
193558,1,employed,0,10766,.35867852
193559,1,employed,0,8743,.57022154
193560,1,employed,0,64109,0
193561,1,student,0,2738,.71736747
193562,1,employed,1,17495,.61193937
193563,1,retired,0,5509,0
193564,1,retired,1,64703,.28830636
193565,1,employed,1,15862,0
193566,1,student,1,0,.66167152
193567,1,employed,0,97728,0
193568,1,employed,1,17467,.7029373
193569,1,employed,0,6313,.34507623
193570,1,employed,0,9754,0
193571,0,employed,1,22235,.53474426
193572,1,employed,0,9511,.66452432
193573,0,employed,1,4492,.55683672
193574,1,retired,1,9501,0
193575,1,employed,1,13431,.25378421
193576,1,student,0,0,.94201195
193577,1,employed,1,10345,0
193578,0,employed,1,11495,0
193579,1,employed,1,8487,.8565985
193580,1,unemployed,0,26984,.20366398
193581,1,employed,0,5481,.89425313
193582,1,employed,0,40908,.81142992
193583,1,unemployed,0,13782,.61727273
193584,1,employed,1,15662,0
193585,1,employed,1,16284,.51549548
193586,1,student,0,110475,.7864967
193587,1,employed,1,10476,.77922511
193588,1,employed,1,8671,.37864369
193589,1,student,0,0,0
193590,1,retired,0,9197,.038562089
193591,1,employed,0,12684,.77023226
193592,1,employed,0,13332,.41811797
193593,0,unemployed,1,0,.7063849
193594,1,employed,1,8199,.21862957
193595,1,unemployed,0,6127,.14217572
193596,1,employed,1,10446,0
193597,1,employed,1,12504,0
193598,1,employed,1,13852,0
193599,0,student,0,7952,0
193600,1,retired,0,6808,.2910983
193601,1,employed,0,44122,.55989939
193602,0,employed,1,5326,.72441983
193603,0,student,0,4432,.73733723
193604,0,unemployed,1,8004,0
193605,1,employed,1,8334,0
193606,1,employed,0,11420,.70653516
193607,1,student,0,6491,.56212509
193608,0,unemployed,1,0,.82309639
193609,1,employed,1,24559,.72149777
193610,0,employed,1,6891,.69677639
193611,0,employed,1,8595,.022816215
193612,1,employed,0,9258,.71972269
193613,1,employed,1,5241,.67038542
193614,1,employed,0,13155,.74838763
193615,1,retired,1,6470,0
193616,1,employed,1,18995,.94101733
193617,1,student,0,14501,.85180378
193618,0,unemployed,0,0,.09547779
193619,1,student,0,13451,.83935356
193620,0,student,0,0,0
193621,1,employed,0,580194,.15988503
193622,1,employed,1,10189,.69190925
193623,1,student,0,0,.70012677
193624,1,employed,1,29646,.010428442
193625,1,unemployed,0,5620,0
193626,0,employed,1,22399,0
193627,1,retired,1,5129,.29798236
193628,1,unemployed,1,13951,.55339491
193629,1,employed,1,36399,.68576252
193630,1,employed,1,64261,.19651367
193631,1,retired,1,19823,.19120243
193632,1,student,0,0,.67612755
193633,0,employed,1,5933,0
193634,1,employed,1,24885,.59610057
193635,1,employed,0,33896,0
193636,1,student,0,0,.48643807
193637,0,employed,1,8485,0
193638,1,employed,0,18632,.58388436
193639,0,employed,0,9799,.71477377
193640,0,employed,1,28250,.90905529
193641,1,student,0,18878,.84499353
193642,0,student,0,4610,.2122433
193643,0,retired,0,3028,.20519368
193644,1,employed,1,11414,.76548862
193645,1,student,0,5262,.88540268
193646,1,employed,1,19663,.36877987
193647,1,unemployed,1,0,.24784611
193648,1,employed,1,6281,.73854125
193649,1,unemployed,1,0,.21688856
193650,1,student,0,5963,.10234895
193651,1,retired,0,6785,0
193652,1,student,0,0,.86348099
193653,1,unemployed,1,29088,.019863373
193654,1,unemployed,1,6909,.50698131
193655,1,retired,1,7703,.30688164
193656,1,employed,1,6544,.37865052
193657,1,employed,1,5837,.63462794
193658,1,retired,1,11143,.27100879
193659,0,employed,1,32414,.78253478
193660,1,employed,1,14487,0
193661,1,employed,1,7879,0
193662,1,student,0,0,.93984103
193663,1,employed,1,14919,.23080197
193664,0,student,0,0,.2928963
193665,1,employed,1,56006,0
193666,1,employed,1,10137,.90929538
193667,1,employed,0,26418,0
193668,0,employed,1,5646,.28247178
193669,1,employed,0,7330,.88793045
193670,1,employed,0,12004,.26584253
193671,0,unemployed,1,0,0
193672,1,employed,1,7871,.80325407
193673,1,employed,1,6090,.59931141
193674,0,employed,1,5809,.51204777
193675,1,employed,1,7821,.81144041
193676,1,employed,0,16235,.23892485
193677,1,student,0,0,.9865362
193678,0,employed,1,5886,.28789258
193679,0,employed,1,18365,0
193680,1,employed,1,11808,.58208781
193681,0,student,0,13793,.85114473
193682,1,employed,0,23282,.98216605
193683,1,student,0,0,.59616864
193684,1,employed,1,7827,.4469136
193685,0,student,1,0,.92547947
193686,1,employed,1,8747,0
193687,0,employed,0,6917,.27656084
193688,1,employed,0,8131,.56919551
193689,1,employed,1,19313,.66974509
193690,0,student,0,0,.61440015
193691,1,employed,1,23251,.20888816
193692,1,employed,1,9283,0
193693,1,employed,1,27133,0
193694,1,unemployed,1,10401,.63388556
193695,1,employed,1,10255,.53812754
193696,1,employed,1,356008,.68217224
193697,1,retired,1,9091,0
193698,0,unemployed,0,0,.55121601
193699,1,employed,1,11492,.80694395
193700,0,employed,1,10282,.34402597
193701,0,student,0,0,.84315056
193702,1,unemployed,1,10110,.8908124
193703,1,employed,1,42931,.63944018
193704,1,employed,1,12422,.23905236
193705,1,student,0,4904,0
193706,1,employed,1,15112,.13058805
193707,1,employed,1,8136,.65261841
193708,1,retired,1,29837,0
193709,1,employed,1,81440,.91523325
193710,0,employed,1,13767,.60229963
193711,1,employed,1,5560,0
193712,1,employed,1,21720,.61363846
193713,1,employed,1,5234,.47852156
193714,1,employed,1,47522,.18859215
193715,1,retired,0,28370,.17299275
193716,1,employed,0,16422,.16031303
193717,1,employed,1,40218,.87612003
193718,1,retired,1,3981,0
193719,1,employed,0,8049,.086093344
193720,1,employed,1,9586,.55592102
193721,1,employed,1,5216,.30856079
193722,1,student,0,2994,.041508183
193723,1,employed,1,44316,.78898388
193724,0,retired,0,288,0
193725,1,retired,1,2082,.23377213
193726,1,employed,0,9249,0
193727,1,retired,1,4787,0
193728,1,unemployed,1,0,.64336973
193729,1,unemployed,1,26211,.42453045
193730,1,employed,1,16128,.54614443
193731,0,employed,1,6375,.62700647
193732,1,employed,1,8132,0
193733,1,employed,1,12200,.84699076
193734,1,employed,1,6616,.008502569
193735,0,employed,0,15323,.80297655
193736,1,employed,0,9648,.70675951
193737,0,student,1,32616,.72796082
193738,1,unemployed,1,8872,.29481828
193739,1,employed,1,15105,0
193740,1,employed,1,18391,0
193741,0,unemployed,1,0,.96773362
193742,1,employed,1,168937,0
193743,0,employed,1,10605,.55247098
193744,0,employed,1,11919,.65158939
193745,1,employed,1,8081,.54984426
193746,1,employed,1,14133,.067366444
193747,1,employed,0,15319,.29606998
193748,1,employed,1,12111,0
193749,1,employed,1,6308,.64270943
193750,0,retired,1,4132,.17327288
193751,1,employed,1,21191,0
193752,0,employed,1,10417,.50374579
193753,1,employed,1,6463,.59135503
193754,1,employed,1,14921,0
193755,1,student,0,0,.6000939
193756,0,employed,1,32191,0
193757,1,student,0,0,.9580493
193758,1,student,0,4951,.32090017
193759,1,employed,0,44865,.73902726
193760,1,employed,1,9837,.3721028
193761,1,employed,1,6966,.86215287
193762,1,employed,1,5867,.58728069
193763,1,unemployed,1,10945,.13451821
193764,1,employed,1,28435,.86330801
193765,0,employed,1,9275,0
193766,1,employed,0,112683,.011402915
193767,1,student,0,0,.90532994
193768,0,employed,1,12546,.38701397
193769,1,unemployed,1,0,0
193770,1,student,0,0,.79333675
193771,1,employed,1,13234,.51836401
193772,1,student,0,0,.95866942
193773,1,employed,1,40504,0
193774,1,unemployed,1,0,0
193775,0,unemployed,1,0,.74665314
193776,0,employed,1,11298,.14682074
193777,1,employed,1,21256,.80884624
193778,1,unemployed,1,7764,.65486205
193779,1,employed,1,6313,.23888926
193780,0,student,0,0,.5026865
193781,1,employed,1,13100,.33499682
193782,0,employed,1,9809,.34748009
193783,0,student,0,0,.45043194
193784,1,employed,1,44088,.62636197
193785,1,employed,1,10275,.3403711
193786,1,student,0,0,.30403441
193787,0,employed,1,71570,.60444283
193788,1,employed,1,15952,.11584786
193789,1,employed,1,13386,.66477948
193790,1,employed,0,9627,0
193791,1,employed,1,7783,.077520765
193792,1,employed,1,16283,.044898704
193793,1,student,0,0,0
193794,1,student,0,0,.41893873
193795,0,student,0,0,.18225622
193796,1,retired,1,10336,.16740608
193797,1,employed,0,8798,.0095422482
193798,1,employed,1,8299,.0022626775
193799,0,employed,1,21932,.51638192
193800,1,employed,1,21911,.4586904
193801,1,employed,1,46939,.52856547
193802,1,retired,1,4414,.25789794
193803,0,employed,1,388619,.9242239
193804,0,employed,1,13588,0
193805,1,student,0,0,.83501184
193806,1,employed,1,9580,0
193807,1,employed,1,22180,0
193808,1,employed,1,26013,.37710992
193809,1,employed,0,8796,0
