id,sex,employment,marital,income,social2
290077,1,employed,1,7932,.68980533
290078,0,employed,1,4445,.11222459
290079,0,employed,1,12182,.52321959
290080,1,retired,0,39022,.16349658
290081,1,employed,1,38026,0
290082,1,employed,1,5447,.65615225
290083,0,employed,1,19373,.54710013
290084,1,student,1,14811,.84299326
290085,1,employed,1,15486,0
290086,0,employed,1,16153,.062455159
290087,1,employed,1,6941,0
290088,1,employed,0,13923,.5943417
290089,0,employed,1,7105,.5143165
290090,0,retired,1,1069,.31464288
290091,1,retired,1,9963,.2626299
290092,1,unemployed,0,0,.13346203
290093,1,student,0,3175,.85056478
290094,1,retired,0,7978,0
290095,1,retired,1,63647,.28318575
290096,1,employed,1,11608,0
290097,1,student,0,0,.34232977
290098,1,student,0,4571,.94152147
290099,1,employed,1,60241,.91627902
290100,0,unemployed,1,33696,.6397717
290101,1,student,0,0,.8768369
290102,0,employed,1,16248,.88182902
290103,1,employed,1,7018,.60788149
290104,1,employed,1,10388,0
290105,0,employed,0,14110,.85913366
290106,1,employed,0,7904,.31184837
290107,1,employed,1,7542,0
290108,0,employed,1,4881,.74214458
290109,1,employed,1,25519,.13175946
290110,1,employed,1,34189,0
290111,1,employed,1,14975,0
290112,0,employed,0,6240,.21808897
290113,1,employed,1,11190,.65154397
290114,1,employed,0,8144,.20099843
290115,1,retired,0,22179,.089997545
290116,1,unemployed,1,36009,.34128591
290117,0,retired,0,4297,0
290118,1,employed,1,8260,.29775801
290119,0,unemployed,0,7953,.65367162
290120,0,unemployed,0,5190,.82071364
290121,1,student,0,3527,.88605034
290122,1,employed,1,77816,.5906328
290123,1,employed,1,9027,.87861627
290124,1,employed,1,8886,.18658398
290125,1,employed,1,36981,.50863564
290126,0,unemployed,1,0,.22732311
290127,0,employed,1,15560,0
290128,1,student,0,0,.4170197
290129,0,student,0,0,.30455863
290130,1,employed,1,28700,.24194224
290131,0,employed,0,8313,.25930423
290132,1,employed,0,7627,.15020667
290133,1,unemployed,1,13825,.22866572
290134,1,employed,1,225105,.052271862
290135,1,unemployed,1,8500,.56188488
290136,1,employed,0,18211,.54994237
290137,1,employed,0,6199,.5913415
290138,0,unemployed,1,0,.27618426
290139,1,employed,0,14518,.5108
290140,0,retired,1,5160,.20814332
290141,0,employed,0,8745,.067582682
290142,1,employed,1,10350,.81663293
290143,1,employed,0,10836,.44112256
290144,1,student,1,0,.89910394
290145,1,employed,0,12801,0
290146,0,employed,1,101968,.49368769
290147,1,retired,1,14966,.088156827
290148,0,retired,1,2871,0
290149,1,employed,1,9811,.6754176
290150,1,retired,1,11826,.21783817
290151,1,employed,0,53184,.71872443
290152,1,employed,1,56482,.53049064
290153,1,employed,1,8425,.25172615
290154,1,employed,1,15710,0
290155,1,employed,0,7634,0
290156,0,employed,1,4998,.86575562
290157,1,employed,1,22541,0
290158,1,employed,0,14359,.029841451
290159,1,student,0,0,.058329839
290160,1,employed,1,7361,.53356856
290161,1,unemployed,1,7841,.56632978
290162,1,employed,0,11291,.86295539
290163,1,unemployed,0,8110,.78712523
290164,1,employed,0,21611,0
290165,1,employed,1,5674,0
290166,1,unemployed,1,24556,.65474045
290167,1,employed,1,9042,.81138003
290168,0,employed,1,14458,.71932924
290169,0,unemployed,1,0,.060586303
290170,0,employed,1,5254,.83507967
290171,1,employed,0,7825,.72489524
290172,0,employed,0,13852,.1840385
290173,0,unemployed,1,0,0
290174,1,employed,0,14598,.70892066
290175,0,retired,0,7046,.080339365
290176,0,student,0,0,.92580128
290177,1,employed,0,10748,0
290178,1,employed,1,11557,.16477013
290179,1,employed,0,23255,.82136804
290180,1,employed,0,21461,.60499847
290181,1,employed,1,54737,.82223034
290182,1,employed,1,13104,.50784504
290183,1,employed,1,11454,.10420662
290184,1,employed,1,10997,.64746797
290185,1,employed,1,26474,.5661909
290186,0,employed,0,12590,0
290187,0,student,0,0,.75279206
290188,1,employed,1,29832,.70184028
290189,1,employed,1,8612,.42501059
290190,0,employed,0,8339,.49076378
290191,1,employed,1,5953,.45095465
290192,1,employed,1,17881,.7040776
290193,0,employed,1,5773,.36185032
290194,1,employed,1,7592,.22260596
290195,1,employed,1,12605,.74313647
290196,1,employed,1,8283,.58987004
290197,1,employed,1,14174,.79611045
290198,1,student,0,0,.81228495
290199,1,employed,0,5518,.16003075
290200,1,employed,1,9796,.90877753
290201,1,employed,1,8519,0
290202,0,student,0,0,.6317426
290203,0,student,0,0,.9287703
290204,0,employed,0,40394,.41352981
290205,1,employed,1,13137,.70160723
290206,0,student,0,0,.043120787
290207,1,employed,1,18495,.89066386
290208,1,unemployed,1,20044,.51162881
290209,0,student,0,8563,.50922453
290210,1,employed,0,9242,0
290211,1,employed,1,10948,.56421983
290212,1,employed,1,14753,.61786664
290213,1,employed,0,6429,0
290214,0,unemployed,1,0,.64891016
290215,1,employed,1,9279,.71581548
290216,1,employed,0,7947,0
290217,1,employed,1,9741,0
290218,0,student,0,0,0
290219,1,employed,1,26671,0
290220,1,employed,0,8259,.55160534
290221,0,employed,1,6234,0
290222,1,employed,0,20302,.08988817
290223,1,employed,1,11165,.57495141
290224,1,employed,0,15094,.53394663
290225,1,employed,1,5590,.26615575
290226,1,student,0,62522,.87286973
290227,0,employed,0,17353,.50567311
290228,1,student,0,0,.8953796
290229,1,employed,1,8549,0
290230,1,employed,0,65192,.89172596
290231,1,student,0,0,.93706679
290232,1,retired,1,5261,.23180202
290233,1,employed,1,8922,.65783066
290234,1,employed,1,30064,.8223967
290235,1,unemployed,1,9110,.34488481
290236,1,employed,0,8958,0
290237,1,employed,1,8622,.82602865
290238,1,unemployed,0,0,.30324799
290239,1,student,0,0,.061006773
290240,1,employed,1,21191,0
290241,1,employed,1,16133,.72492152
290242,0,unemployed,0,7181,0
290243,1,student,0,0,.91690719
290244,1,employed,0,35457,.71985292
290245,1,employed,1,7694,.62141067
290246,1,employed,0,5809,.63430101
290247,1,employed,1,15096,.66976601
290248,1,employed,1,15620,.51854539
290249,1,employed,0,116131,.57038152
290250,0,employed,0,38270,.66756588
290251,0,employed,1,4638,.36610034
290252,1,student,0,0,.37071094
290253,1,employed,1,5832,.67099011
290254,0,retired,1,9536,.016415281
290255,1,unemployed,0,0,.5280478
290256,1,employed,1,6446,.025996374
290257,1,student,0,15314,.82949573
290258,1,employed,1,14190,0
290259,1,unemployed,0,12361,.17649269
290260,1,student,0,0,.57264489
290261,0,retired,0,3371,.10407084
290262,1,employed,0,6894,.57965553
290263,0,employed,1,25256,.5069719
290264,1,employed,1,15279,.19884935
290265,1,retired,1,7166,.38011551
290266,1,employed,1,14360,0
290267,1,student,0,0,.84231597
290268,1,student,0,14593,.96090853
290269,1,employed,1,11057,.74957329
290270,1,employed,1,5729,.64469349
290271,1,employed,1,13626,.71046185
290272,1,employed,1,8770,.75325787
290273,1,employed,1,10877,.87338841
290274,1,employed,0,11816,.51797116
290275,1,unemployed,1,9043,.56413329
290276,1,retired,1,5662,.23965463
290277,1,retired,1,3815,0
290278,1,employed,1,45307,.89597285
290279,1,unemployed,1,0,.56113577
290280,1,student,0,0,.44443882
290281,1,retired,1,32379,.22275269
290282,1,employed,1,10197,.081604086
290283,1,employed,0,47437,0
290284,1,employed,1,26194,.33966851
290285,1,employed,1,28661,.73265928
290286,0,employed,1,8783,.56734747
290287,1,unemployed,0,14669,.52466786
290288,0,employed,1,8561,.36725605
290289,1,unemployed,1,7324,.6256386
290290,1,employed,1,12399,.54235101
290291,1,student,0,0,.89201051
290292,0,retired,0,6682,0
290293,1,employed,1,7755,.85922039
290294,0,student,0,0,.89077044
290295,0,retired,1,3989,0
290296,1,retired,1,6139,.24707901
290297,1,employed,0,9800,.40404183
290298,1,student,0,0,.95234776
290299,1,employed,1,6523,0
290300,1,employed,1,13922,.97527558
290301,1,unemployed,1,0,.34168857
290302,0,employed,1,17763,.60707617
290303,1,employed,1,8719,0
290304,1,unemployed,1,0,.866512
290305,1,unemployed,0,6565,.72685909
290306,0,employed,1,61789,.26744789
290307,0,unemployed,1,0,0
290308,1,employed,0,5751,.23009959
290309,1,employed,1,9602,.57580394
290310,1,employed,1,55313,.60049683
290311,1,unemployed,1,0,0
290312,0,employed,1,8182,.58683342
290313,1,student,0,28091,.74271142
290314,0,student,0,0,.66063082
290315,1,employed,0,14147,.3188647
290316,1,retired,0,3880,.2089655
290317,1,employed,1,67527,.67808425
290318,0,employed,0,6807,.3792792
290319,1,employed,1,14418,.036171887
290320,1,retired,0,15256,0
290321,1,employed,1,10015,.17021862
290322,1,employed,1,15592,.3944864
290323,1,employed,1,12592,0
290324,1,employed,0,16328,.61420929
290325,1,employed,0,9308,.21599501
290326,1,employed,1,13068,.40931377
290327,0,employed,1,15919,.29024398
290328,1,unemployed,1,0,0
290329,1,employed,1,6967,.86314219
290330,0,employed,1,24068,.596331
290331,0,retired,0,50972,.32547498
290332,1,student,0,0,.49416307
290333,0,employed,1,4484,.68976343
290334,1,employed,1,10262,.30840167
290335,1,employed,1,12507,0
290336,1,employed,1,13881,0
290337,1,employed,1,10631,.86363387
290338,1,unemployed,1,18135,0
290339,1,unemployed,1,7459,0
290340,0,retired,1,4238,0
290341,1,retired,1,13518,.22081211
290342,1,employed,1,14715,.81938618
290343,0,student,0,7221,.50884449
290344,1,employed,0,7812,0
290345,1,retired,1,9910,.016355975
290346,0,student,0,6980,.99117625
290347,1,employed,1,23350,.86211622
290348,0,employed,1,23084,.052398324
290349,1,employed,1,58109,.59065902
290350,1,employed,1,24538,.67750061
290351,0,student,0,6617,.84229088
290352,1,employed,1,19535,.5737353
290353,1,unemployed,1,11602,.75570685
290354,1,unemployed,1,0,.61150116
290355,0,unemployed,1,8941,.89029819
290356,1,employed,1,19253,.84904963
290357,1,employed,1,9522,.45458841
290358,0,employed,1,16532,.48247024
290359,1,student,0,0,.91087067
290360,1,employed,1,416454,.19800682
290361,1,student,0,10918,.55808729
290362,0,student,0,0,.44749525
290363,1,employed,0,18271,.50843638
290364,0,retired,1,5086,.14680421
290365,0,employed,1,8836,.80784184
290366,1,employed,0,8612,.36095378
290367,1,employed,1,26185,.018330548
290368,1,employed,0,9133,.63892937
290369,1,employed,0,6438,.66873217
290370,0,employed,1,19906,0
290371,1,employed,0,9458,.56330204
290372,1,employed,1,10692,0
290373,0,unemployed,1,0,.1316625
290374,1,employed,0,17818,.91402203
290375,0,unemployed,0,0,.6770848
290376,1,employed,1,114420,.3835676
290377,0,employed,1,4631,.41243464
290378,1,employed,1,13360,.57261401
290379,1,employed,1,8773,.56668174
290380,1,employed,1,5844,.62280011
290381,1,student,0,0,.51107442
290382,1,retired,1,4121,.1809288
290383,1,retired,1,6849,.18911727
290384,1,employed,1,24351,0
290385,1,employed,1,81405,.17361228
290386,1,employed,1,6539,.58627582
290387,1,retired,1,13432,.38566375
290388,0,employed,1,14272,.33615366
290389,1,employed,0,33273,.43631598
290390,1,employed,0,17866,.11882974
290391,0,employed,1,5908,.58072436
290392,0,student,0,16427,.79768407
290393,1,student,0,6213,.33024231
290394,1,student,0,0,.074264809
290395,1,employed,1,10095,0
290396,1,student,1,0,.66627204
290397,1,unemployed,1,8119,.38105071
290398,0,student,1,0,.32523951
290399,1,employed,1,20972,.99489975
290400,0,employed,1,16040,.12929215
290401,1,employed,1,7255,0
290402,1,student,0,5803,.30010802
290403,1,employed,1,8825,.25563022
290404,1,employed,1,5776,.57554948
290405,1,employed,1,10930,.58603066
290406,0,employed,1,9919,.6442107
290407,1,employed,0,7670,.50575829
290408,1,student,0,0,.95637619
290409,0,employed,0,20544,.010894463
290410,1,employed,0,18210,.52487856
290411,0,employed,0,39713,.51472557
290412,1,unemployed,1,10429,.66085678
290413,1,student,0,0,.91215056
290414,1,student,0,0,.89085346
290415,1,employed,1,51870,.64580572
290416,1,employed,1,34260,0
290417,0,retired,1,5917,.1800867
290418,1,employed,1,24823,.10155185
290419,1,employed,1,17795,.9263429
290420,1,retired,0,5133,.2090755
290421,0,unemployed,1,16207,.7511887
290422,1,retired,1,15696,0
290423,1,student,0,16154,.52584809
290424,1,student,0,0,.85741746
290425,1,employed,1,15721,.56143582
290426,1,employed,0,17169,.32132503
290427,1,employed,1,13397,.52556843
290428,1,employed,1,25498,0
290429,1,employed,1,6710,.38566378
290430,1,retired,1,3511,0
290431,0,employed,1,4302,.67708617
290432,1,employed,1,39134,.35117382
290433,1,employed,1,40760,.57716328
290434,0,employed,1,24161,.50350988
290435,1,employed,1,13306,.70149726
290436,1,student,0,17835,.014580848
290437,0,employed,0,8806,.30333763
290438,1,employed,1,22933,.61546916
290439,0,employed,0,6697,.50156504
290440,1,employed,1,10972,0
290441,0,unemployed,0,0,0
290442,0,retired,0,5723,0
290443,0,employed,0,10415,.5313037
290444,1,employed,0,19682,.70693815
290445,1,employed,0,6878,0
290446,1,employed,1,6284,.55007094
290447,1,retired,1,2958,0
290448,1,employed,1,9546,.032578804
290449,1,employed,1,71540,.66525239
290450,1,employed,1,8983,.013554489
290451,1,unemployed,1,0,0
290452,0,employed,0,11884,.66768217
290453,0,unemployed,1,0,0
290454,0,employed,1,4725,0
290455,1,employed,1,130418,.77224243
290456,1,student,0,13407,.80776721
290457,1,employed,0,5885,.77500719
290458,1,employed,1,7666,.81487626
290459,0,unemployed,0,0,.33661085
290460,0,employed,0,62765,.70391756
290461,0,employed,1,10357,.52675349
290462,1,employed,1,7174,0
290463,1,employed,1,11068,.17721206
290464,1,employed,1,10760,.21063785
290465,1,employed,1,9168,.085063517
290466,1,employed,1,9871,.90617162
290467,1,employed,0,6522,.5310123
290468,1,employed,0,41424,.38811648
290469,1,employed,1,12306,.84167272
290470,0,retired,1,25652,0
290471,1,employed,0,289527,.44450295
290472,0,employed,1,16591,.79582793
290473,0,employed,1,6317,.7194277
290474,0,employed,1,7432,0
290475,0,employed,1,5386,.33485729
290476,1,employed,1,7116,.77998298
290477,0,employed,1,12221,0
290478,0,student,0,0,0
290479,1,employed,1,18402,.19219953
290480,1,employed,0,8220,.74276739
290481,1,employed,1,8475,.17105845
290482,1,employed,0,11541,0
290483,1,retired,1,5456,0
290484,1,employed,1,9141,0
290485,1,student,0,5014,.83836389
290486,1,employed,0,6543,.54444134
290487,1,employed,1,64567,0
290488,0,retired,1,3561,0
290489,1,retired,1,6850,0
290490,1,employed,1,26814,.19272855
290491,1,student,1,0,.84994787
290492,1,employed,1,7043,.57456052
290493,1,employed,0,21228,.99786425
290494,1,employed,0,15124,.85477507
290495,1,employed,1,21099,.88203299
290496,1,retired,0,6555,.0026165941
290497,1,employed,1,14257,0
290498,1,unemployed,1,0,.1332586
290499,1,employed,1,6855,.95299011
290500,1,employed,1,34672,.50461447
290501,1,student,0,0,0
290502,1,student,0,5237,.30776128
290503,1,employed,0,11401,0
290504,0,employed,0,8964,.77946204
290505,1,employed,1,25004,0
290506,0,employed,1,16805,.52794683
290507,1,employed,1,39701,.24427751
290508,1,employed,0,15433,.56952995
290509,0,unemployed,1,9413,0
290510,1,student,0,13035,.021568738
290511,1,employed,1,28765,.50907481
290512,0,employed,0,8702,.63958335
290513,1,employed,1,30746,.0076994579
290514,1,student,0,11272,.91214967
290515,1,employed,1,7195,.59350473
290516,0,employed,1,8623,.76293296
290517,0,retired,1,44648,.032043736
290518,0,employed,1,7241,0
290519,1,unemployed,1,0,.24654506
290520,0,retired,1,3075,.36650851
290521,0,employed,1,56187,.67273766
290522,1,employed,0,85200,0
290523,1,employed,1,10422,.34558612
290524,1,retired,1,5764,.34117728
290525,1,student,0,0,0
290526,0,unemployed,0,5820,.095050842
290527,0,retired,0,4688,0
290528,0,student,0,0,.74364936
290529,0,employed,1,5243,.94195044
290530,1,retired,1,7696,.32085544
290531,1,employed,1,14515,0
290532,0,employed,1,51383,0
290533,1,student,0,0,.98182076
290534,1,employed,1,12229,.075506136
290535,1,student,0,0,.88393056
290536,0,employed,1,17456,0
290537,1,employed,1,9408,.13580324
290538,0,retired,1,7409,0
290539,1,employed,0,22891,.038285669
290540,1,student,0,0,.85889584
290541,0,employed,0,18500,0
290542,1,employed,1,8151,.53144032
290543,1,retired,1,5084,.21465516
290544,1,employed,1,65517,.49138233
290545,1,unemployed,1,0,0
290546,1,student,0,0,.94557166
290547,1,unemployed,1,15679,.59390426
290548,1,employed,1,9787,0
290549,1,retired,0,22578,0
290550,1,employed,1,5317,0
290551,1,unemployed,1,0,0
290552,1,employed,1,8092,.9059847
290553,1,employed,1,11536,0
290554,1,employed,0,7060,.70802313
290555,1,employed,1,51168,.99985129
290556,1,student,0,4639,.90652096
290557,0,employed,1,17594,.60179245
290558,1,employed,1,25196,.65334523
290559,0,employed,1,4619,.75133085
290560,1,employed,0,17589,0
290561,0,employed,1,16741,.30556187
290562,1,employed,1,10300,.21493044
290563,1,student,0,0,.58348107
290564,1,employed,1,7344,0
290565,0,retired,0,22209,.15218189
290566,1,student,1,0,.73393959
290567,1,employed,1,26324,0
290568,1,employed,1,5373,.18443266
290569,1,employed,1,10705,.56305242
290570,0,unemployed,0,0,0
290571,1,employed,1,17679,.20987894
290572,1,employed,0,7672,.99342817
290573,0,employed,0,15947,.28743148
290574,1,employed,1,9448,0
290575,1,retired,0,5863,.22321132
290576,1,retired,1,11700,.040577449
290577,1,employed,1,71843,.85522902
290578,1,unemployed,0,0,.95397139
290579,1,employed,1,12307,.015985904
290580,1,employed,1,98512,0
290581,1,student,0,14313,.41810289
290582,1,employed,1,79601,.26926467
290583,1,employed,0,6916,0
290584,0,retired,0,20567,.061078478
290585,1,employed,1,11179,.56981725
290586,0,unemployed,1,0,.17311563
290587,1,unemployed,0,7951,.71213007
290588,0,student,0,0,.4850333
290589,0,retired,1,5602,.32151213
290590,1,employed,1,16354,0
290591,0,employed,1,4908,.24610718
290592,0,employed,1,11358,.75289965
290593,1,employed,1,12870,.78110957
290594,1,unemployed,0,0,0
290595,1,employed,0,13703,.65122747
290596,0,student,0,0,.31151122
290597,1,retired,1,8661,0
290598,0,employed,1,34944,.70231509
290599,1,employed,1,26813,.48655349
290600,0,student,0,11772,.95462811
290601,1,employed,1,7715,.18242764
290602,1,employed,0,10338,.83912081
290603,1,employed,1,32978,.2686753
290604,0,employed,1,6665,.73977965
290605,0,retired,1,7864,0
290606,0,employed,1,10140,.99977481
290607,1,employed,1,4985,.45638096
290608,1,employed,1,6476,0
290609,0,employed,1,6676,.64976472
290610,1,employed,1,224817,.30496272
290611,0,employed,1,6243,.57647777
290612,0,retired,0,570,0
290613,0,employed,1,7147,0
290614,1,employed,0,6449,.46408799
290615,1,employed,1,10278,.49791545
290616,0,employed,1,39110,.56353956
290617,0,employed,0,10611,.54985332
290618,1,student,0,0,.19172332
290619,0,unemployed,1,17835,.067865528
290620,1,student,0,20291,.92814636
290621,1,retired,0,2478,.29689986
290622,1,unemployed,1,0,.68224287
290623,1,unemployed,0,15097,0
290624,0,employed,1,14945,.37530023
290625,0,employed,1,6558,.72178507
290626,1,unemployed,0,6829,.71759474
290627,0,employed,1,21635,.38030112
290628,0,student,0,0,.08440797
290629,1,unemployed,1,0,.23478833
290630,1,employed,0,5091,.13556598
290631,1,employed,1,6845,.44331679
290632,1,employed,1,11671,.66384047
290633,0,employed,1,11368,.65377867
290634,0,unemployed,0,13865,0
290635,1,employed,1,9589,0
290636,1,employed,0,6950,.19882056
290637,1,student,0,0,.88607734
290638,1,employed,1,10407,.55450535
290639,1,employed,1,11729,.67267358
290640,1,unemployed,1,13025,.53325075
290641,1,student,1,0,.050138202
290642,1,employed,0,6462,.81703573
290643,1,student,0,0,.96894515
290644,1,retired,0,22879,.086999036
290645,0,employed,0,44202,0
290646,0,retired,1,2659,.32041886
290647,1,employed,1,24842,.42849609
290648,0,unemployed,1,0,0
290649,1,student,0,17123,.82039863
290650,0,unemployed,1,16051,.543966
290651,1,student,0,273800,.83118111
290652,1,retired,1,5631,0
290653,1,employed,1,86569,0
290654,1,employed,1,10667,.65014464
290655,1,employed,1,47141,0
290656,0,employed,0,20923,.12222915
290657,1,student,1,3423,.18038103
290658,1,employed,1,27140,.62357265
290659,1,student,0,0,.51528686
290660,1,employed,0,9909,.077340841
290661,1,retired,0,201750,.26110831
290662,1,employed,1,37634,0
290663,1,employed,0,34522,.67256361
290664,1,employed,1,73193,.62426263
290665,0,employed,1,9577,.47202513
290666,1,employed,1,13163,.059714049
290667,1,employed,1,9842,.39916259
290668,1,employed,0,8553,.55794466
290669,1,employed,1,26538,.51835412
290670,1,employed,1,93979,.66838735
290671,1,student,0,0,.19197437
290672,1,employed,1,8626,.86116636
290673,1,student,0,0,.10960983
290674,1,employed,0,11424,0
290675,1,employed,1,19904,.67606199
290676,0,student,0,0,.21019603
290677,1,student,1,4686,.5910027
290678,1,retired,0,3262,.36557338
290679,1,unemployed,1,53574,.23747134
290680,1,retired,1,5788,.076682225
290681,0,employed,1,105343,.51545602
290682,1,employed,0,17565,0
290683,1,employed,0,11857,0
290684,0,employed,1,23223,.80756831
290685,1,unemployed,1,9855,0
290686,1,unemployed,1,0,.57650232
290687,1,employed,1,8701,.62484074
290688,0,retired,1,3017,.38849902
290689,1,student,0,0,.2192947
290690,1,employed,0,33563,.42558116
290691,1,employed,1,41360,.34391436
290692,1,employed,1,36416,.14859997
290693,1,student,0,5534,.9406116
290694,1,employed,1,11281,.65511656
290695,1,student,0,0,.89156342
290696,1,retired,1,4733,.25556201
290697,1,employed,1,49222,.6041742
290698,0,employed,1,33401,0
290699,1,employed,0,7944,0
290700,0,employed,1,7387,.38548195
290701,1,unemployed,1,25104,0
290702,1,student,0,0,.87450737
290703,1,student,0,0,.99539572
290704,1,employed,1,33032,.43186703
290705,1,unemployed,0,5866,.67461789
290706,1,employed,0,23511,0
290707,1,retired,1,6266,.32351726
290708,0,employed,0,62011,.78285509
290709,0,unemployed,1,0,.029640259
290710,1,student,0,3631,.97752714
290711,1,retired,1,7940,0
290712,1,employed,1,8392,0
290713,1,retired,0,113455,.2575343
290714,0,retired,1,3057,.26026264
290715,1,employed,1,82939,0
290716,1,employed,1,29172,.53505737
290717,1,unemployed,0,16791,0
290718,0,employed,1,21631,.70609403
290719,1,employed,1,8671,.77392626
290720,0,student,0,0,.38566181
290721,1,employed,0,23182,.49840397
290722,0,unemployed,0,0,.58406299
290723,1,employed,1,19168,.086196847
290724,1,unemployed,1,55469,.53895491
290725,1,student,0,12037,.90616965
290726,1,employed,1,5299,.53628004
290727,1,employed,0,10816,.71245784
290728,1,employed,0,8761,.14563906
290729,1,retired,1,556,.0063549229
290730,1,student,0,0,.98114383
290731,1,employed,1,98770,.28968722
290732,0,employed,1,19779,.62344205
290733,1,employed,0,8317,.5281626
290734,1,employed,1,41135,.31719011
290735,0,unemployed,1,11785,.73360926
290736,0,retired,1,3902,.14105782
290737,1,employed,0,6014,0
290738,1,employed,0,36010,0
290739,1,employed,0,8944,.51153582
290740,1,employed,1,150236,.22644907
290741,0,employed,1,7283,.50840658
290742,1,employed,1,14336,.517133
290743,1,employed,1,75572,.71899688
290744,1,student,0,0,.95772535
290745,1,employed,1,23717,.36909685
290746,1,employed,1,7464,.65307742
290747,1,student,0,0,.073596403
290748,1,employed,1,47658,.54599428
290749,1,employed,0,10818,.86033016
290750,1,employed,1,8101,.74301279
290751,1,student,0,4999,.13416238
290752,1,employed,1,15472,.58935732
290753,1,employed,1,10623,.2825954
290754,1,employed,1,9378,0
290755,0,retired,1,344,0
290756,1,employed,1,9110,0
290757,0,employed,1,7941,.39926195
290758,1,employed,0,128479,0
290759,1,employed,0,18799,0
290760,0,employed,0,6760,.65155369
290761,1,student,0,5109,.99092782
290762,0,unemployed,1,7977,0
290763,0,unemployed,1,0,.072679557
290764,1,employed,0,7899,.58802837
290765,1,employed,0,22757,.73232943
290766,1,employed,1,5189,0
290767,1,employed,1,11656,.15829438
290768,0,employed,1,39883,.76364791
290769,1,employed,1,9002,.59538358
290770,0,employed,1,18459,.58297235
290771,1,employed,1,7372,.68102252
290772,0,employed,1,95327,.57053542
290773,1,student,0,21827,.90431857
290774,0,unemployed,1,0,.76077288
290775,1,unemployed,1,0,.77930868
290776,1,employed,0,11392,0
290777,0,employed,1,5074,.74822378
290778,1,student,0,18130,.12021588
290779,1,retired,0,5059,.17707725
290780,1,employed,1,15132,.56098592
290781,1,employed,1,16568,.93247938
290782,1,employed,1,9866,0
290783,1,student,0,7242,.79802936
290784,1,student,1,0,.7418952
290785,0,student,0,0,.0292239
290786,0,employed,1,10771,.62470394
290787,1,student,0,25905,.97614539
290788,0,retired,0,11756,.20144339
290789,0,employed,0,35281,.22603582
290790,1,student,0,0,.57929552
290791,0,unemployed,0,11341,.36171758
290792,1,employed,1,58738,.1524425
290793,1,employed,1,70931,.34362075
290794,0,student,0,11605,.4259752
290795,1,employed,1,20391,.53239763
290796,1,employed,1,5994,.23030089
290797,0,retired,1,13411,.28528056
290798,1,student,0,0,.912117
290799,0,employed,1,50026,.81828147
290800,1,employed,1,47822,.19430584
290801,0,employed,0,5772,.66294032
290802,1,employed,1,12982,.76224542
290803,0,employed,1,19778,.73209989
290804,0,employed,1,11452,.3782132
290805,1,employed,1,5449,.083784893
290806,1,employed,1,11057,.13533068
290807,1,student,0,0,.95405734
290808,1,employed,0,13700,.049886934
290809,1,employed,0,8719,.54544622
290810,1,retired,1,6614,0
290811,0,student,0,0,.33591616
290812,0,employed,1,8761,.61356175
290813,1,employed,1,6755,.80997682
290814,0,employed,0,15916,.075102493
290815,0,employed,1,59157,0
290816,1,employed,0,32194,0
290817,1,retired,1,8876,.35439086
290818,1,student,0,0,.26363462
290819,1,student,0,0,.77859294
290820,1,employed,0,7329,.71776766
290821,1,employed,1,7363,0
290822,1,employed,1,5786,.77575034
290823,1,employed,1,25686,.55667931
290824,0,unemployed,1,18525,0
290825,1,employed,1,5973,.80776817
290826,1,retired,0,6672,.22897199
290827,1,student,0,10081,.89354366
290828,1,student,0,0,0
290829,1,retired,0,3853,0
290830,1,employed,0,6060,0
290831,0,employed,1,17665,0
290832,1,employed,0,8552,.66797024
290833,0,employed,1,13433,.72217512
290834,1,employed,1,6075,.0064588385
290835,0,employed,1,10169,.21644685
290836,0,employed,1,9654,.13779661
290837,0,employed,1,4076,.54072165
290838,0,employed,1,40722,0
290839,1,employed,1,10462,.70940202
290840,1,student,0,0,.774315
290841,0,retired,1,6627,0
290842,1,retired,0,5916,.26790774
290843,1,employed,1,17312,.34060159
290844,1,employed,1,9251,0
290845,1,unemployed,0,28324,0
290846,0,student,0,7379,.12635662
290847,0,retired,1,5087,0
290848,1,employed,0,7357,0
290849,1,employed,1,16372,.78441828
290850,0,employed,1,15539,0
290851,1,employed,0,6827,.011799166
290852,1,employed,0,14167,.81197917
290853,1,employed,1,9411,.65367335
290854,1,retired,0,4335,0
290855,1,student,0,0,.27452141
290856,1,employed,1,30404,.71828395
290857,1,student,0,6734,.64643335
290858,1,employed,1,90444,.51697493
290859,0,employed,0,18684,.57733828
290860,0,employed,0,6693,.64276016
290861,1,employed,0,7980,.4077948
290862,1,unemployed,0,24239,0
290863,1,retired,1,7731,0
290864,1,student,0,20998,.62747741
290865,1,unemployed,1,0,.75289798
290866,0,student,1,27845,.96184057
290867,1,student,0,0,.92102242
290868,1,employed,1,16261,0
290869,1,retired,0,7447,0
290870,0,employed,1,20565,.86676115
290871,1,student,0,0,.73676842
290872,1,employed,0,20201,.56236857
290873,1,employed,0,10276,.03836026
290874,1,employed,1,7116,.55747664
290875,1,employed,1,24121,.053541087
290876,1,employed,1,21314,.84182
290877,1,student,0,3970,.96210569
290878,1,employed,1,8305,.58863568
290879,1,employed,1,23209,0
290880,1,student,0,6017,.99541527
290881,1,employed,1,15555,.74060762
290882,1,employed,1,88553,0
290883,0,employed,1,19005,.57396543
290884,1,employed,0,13414,0
290885,1,employed,1,27286,.5470823
